Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,FamilySize,LastName_encoded,Title_encoded,Cabin_letter_encoded
0.0,0.8311281258429285,female,-0.8333736719927155,1.2706603715604459,-0.4935531065551478,-0.30967262112991784,S,0.5680724298905866,-0.8984121877383069,1.0466890618775566,-0.5216372089428921
1.0,0.8311281258429285,female,-1.1204774343124753,0.3763077682246852,-0.4935531065551478,-0.4362699983903823,C,-0.023007755116108513,1.33720107430569,1.0466890618775566,-0.5216372089428921
0.0,0.8311281258429285,female,0.745697020765963,0.3763077682246852,-0.4935531065551478,-0.46936405849515156,S,-0.023007755116108513,-0.8984121877383069,1.3778609913986333,-0.5216372089428921
0.0,-0.36458820453643126,female,-0.18739020677325616,0.3763077682246852,-0.4935531065551478,-0.2534762208840878,S,-0.023007755116108513,-0.8984121877383069,1.3778609913986333,-0.5216372089428921
0.0,0.8311281258429285,male,-0.024119272479882124,-0.5180448351110755,-0.4935531065551478,-0.4989458435845565,C,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
1.0,-0.36458820453643126,female,-1.9100127806918146,0.3763077682246852,1.65380093365858,0.1320160990955742,C,1.1591526148972815,0.5919966536243577,1.0466890618775566,-0.5216372089428921
1.0,0.8311281258429285,female,-0.7615977314127756,-0.5180448351110755,-0.4935531065551478,-0.49925679699925013,Q,-0.6140879401228035,1.33720107430569,1.0466890618775566,-0.5216372089428921
0.0,0.8311281258429285,male,-0.02964763863073649,-0.5180448351110755,-0.4935531065551478,-0.49605734861192086,S,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
0.0,0.8311281258429285,male,0.6505472981445202,0.3763077682246852,-0.4935531065551478,-0.35650295466810955,Q,-0.023007755116108513,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
1.0,0.8311281258429285,female,-0.19735282035183013,-0.5180448351110755,-0.4935531065551478,-0.5016769886365039,Q,-0.6140879401228035,1.33720107430569,1.0466890618775566,-0.5216372089428921
0.0,0.8311281258429285,male,-0.795206561499699,1.2706603715604459,-0.4935531065551478,-0.24075335586843183,C,0.5680724298905866,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
0.0,0.8311281258429285,female,-0.8333736719927155,0.3763077682246852,-0.4935531065551478,-0.3134190478129732,S,-0.023007755116108513,-0.8984121877383069,1.3778609913986333,-0.5216372089428921
0.0,0.8311281258429285,male,-1.6229090183720547,3.0593655782319673,0.5801239135517161,0.0965805223138953,S,2.3413129849106715,-0.8984121877383069,0.6149524412058314,-0.5216372089428921
0.0,0.8311281258429285,male,-0.6180458502528957,-0.5180448351110755,-0.4935531065551478,-0.50074038196574,S,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
1.0,-1.560304534915791,female,1.3916804859854224,0.3763077682246852,-0.4935531065551478,0.7904505886425499,C,-0.023007755116108513,0.7782977587946909,1.3778609913986333,2.2936936619118984
1.0,-0.36458820453643126,female,-0.04383832561337629,0.3763077682246852,-0.4935531065551478,-0.15981555380770435,S,-0.023007755116108513,1.33720107430569,1.3778609913986333,-0.5216372089428921
0.0,-1.560304534915791,male,2.540095535264461,-0.5180448351110755,0.5801239135517161,0.5141516207672185,C,-0.023007755116108513,-0.8984121877383069,-0.8557625726809861,2.2143802741506162
1.0,-1.560304534915791,male,0.9214314896632145,-0.5180448351110755,-0.4935531065551478,0.018139713637424174,S,-0.6140879401228035,1.33720107430569,-0.8557625726809861,1.282784041632504
1.0,-0.36458820453643126,female,-0.6180458502528957,-0.5180448351110755,-0.4935531065551478,-0.450163621744493,S,-0.6140879401228035,1.33720107430569,1.0466890618775566,-0.5216372089428921
0.0,0.8311281258429285,male,-0.07972629590334625,-0.5180448351110755,-0.4935531065551478,-0.51143268371918,C,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
1.0,-0.36458820453643126,female,-1.7664608995319346,0.3763077682246852,1.65380093365858,-0.12703432033097015,S,1.1591526148972815,0.5919966536243577,1.0466890618775566,-0.5216372089428921
0.0,0.8311281258429285,male,-1.335805256052295,3.953718181567728,1.65380093365858,0.23168603457157838,S,3.523473354924062,-0.8984121877383069,0.6149524412058314,-0.5216372089428921
0.0,0.8311281258429285,male,-0.5462699096729559,-0.5180448351110755,-0.4935531065551478,-0.51143268371918,C,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
1.0,-1.560304534915791,female,0.6021451396060831,-0.5180448351110755,-0.4935531065551478,0.8517196506172368,S,-0.6140879401228035,1.33720107430569,1.0466890618775566,2.2143802741506162
0.0,-1.560304534915791,male,1.1045767236656627,0.3763077682246852,-0.4935531065551478,0.9168138142353232,S,-0.023007755116108513,0.21939444328369162,-0.8557625726809861,1.282784041632504
0.0,0.8311281258429285,male,-1.8382368401118745,2.1650129748962064,1.65380093365858,-0.12422450031867867,S,2.3413129849106715,-0.8984121877383069,0.6149524412058314,-0.5216372089428921
0.0,-1.560304534915791,male,0.604583085830005,-0.5180448351110755,-0.4935531065551478,-0.12758129862669623,C,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
1.0,0.8311281258429285,male,-1.6584122605411928,0.3763077682246852,0.5801239135517161,-0.3612646629822729,C,0.5680724298905866,1.33720107430569,0.6149524412058314,-0.5216372089428921
1.0,-0.36458820453643126,female,-0.04383832561337629,-0.5180448351110755,-0.4935531065551478,-0.450163621744493,S,-0.6140879401228035,1.33720107430569,1.3778609913986333,1.419111036098067
0.0,0.8311281258429285,male,-0.7615977314127756,-0.5180448351110755,-0.4935531065551478,-0.4940286585630464,S,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
1.0,0.8311281258429285,female,-0.9051496125726555,3.0593655782319673,1.65380093365858,-0.49839886528883043,S,2.932393169917367,-0.40160924061741865,1.0466890618775566,-0.5216372089428921
0.0,0.8311281258429285,male,-0.2591661473531961,1.2706603715604459,-0.4935531065551478,-0.48458391689506386,S,0.5680724298905866,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
0.0,-0.36458820453643126,male,0.1714894961264435,-0.5180448351110755,-0.4935531065551478,-0.450163621744493,S,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
0.0,0.8311281258429285,female,-0.9769255531525954,3.953718181567728,1.65380093365858,0.23168603457157838,S,3.523473354924062,-0.8984121877383069,1.0466890618775566,-0.5216372089428921
0.0,-0.36458820453643126,male,-0.6180458502528957,-0.5180448351110755,-0.4935531065551478,0.7299607834179382,S,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
0.0,0.8311281258429285,male,-0.2591661473531961,0.3763077682246852,-0.4935531065551478,-0.37609301979380594,C,-0.023007755116108513,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
1.0,0.8311281258429285,male,0.1714894961264435,-0.5180448351110755,-0.4935531065551478,0.4114358403978905,S,-0.6140879401228035,1.33720107430569,-0.8557625726809861,-0.5216372089428921
0.0,0.8311281258429285,male,-0.330942087933136,-0.5180448351110755,-0.4935531065551478,-0.5035502019780316,S,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,1.419111036098067
0.0,0.8311281258429285,male,-0.14607148127457334,-0.5180448351110755,-0.4935531065551478,-0.4989458435845565,S,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
0.0,0.8311281258429285,male,-0.02964763863073649,-0.5180448351110755,-0.4935531065551478,-0.49605734861192086,S,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
1.0,-0.36458820453643126,male,-2.0657665717502844,-0.5180448351110755,1.65380093365858,-0.10361915356187429,S,0.5680724298905866,1.33720107430569,0.6149524412058314,-0.5216372089428921
1.0,0.8311281258429285,female,0.027937614966563645,-0.5180448351110755,-0.4935531065551478,-0.4131676582493215,S,-0.6140879401228035,1.33720107430569,1.0466890618775566,-0.5216372089428921
0.0,0.8311281258429285,male,-0.5462699096729559,-0.5180448351110755,-0.4935531065551478,-0.478261821867408,S,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
1.0,0.8311281258429285,male,-0.04383832561337629,-0.5180448351110755,-0.4935531065551478,-0.46889575515976967,S,-0.6140879401228035,1.33720107430569,-0.8557625726809861,-0.5216372089428921
1.0,0.8311281258429285,female,-0.5109544624685901,-0.5180448351110755,-0.4935531065551478,-0.500974533633431,Q,-0.6140879401228035,1.33720107430569,1.0466890618775566,-0.5216372089428921
0.0,-1.560304534915791,male,-0.11561426619331622,-0.5180448351110755,-0.4935531065551478,0.23543246125463377,S,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
1.0,-0.36458820453643126,female,-0.9051496125726555,-0.5180448351110755,-0.4935531065551478,-0.450163621744493,S,-0.6140879401228035,1.33720107430569,1.0466890618775566,-0.5216372089428921
1.0,0.8311281258429285,female,0.24326543670638343,2.1650129748962064,-0.4935531065551478,-0.34994670797276267,S,1.1591526148972815,0.21939444328369162,1.3778609913986333,-0.5216372089428921
0.0,0.8311281258429285,male,-0.9769255531525954,0.3763077682246852,2.7274779537654443,-0.0029339364547620993,S,1.7502327999039766,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
0.0,0.8311281258429285,male,-0.02964763863073649,-0.5180448351110755,-0.4935531065551478,-0.49605734861192086,S,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
1.0,-1.560304534915791,female,-0.4744939690930159,2.1650129748962064,1.65380093365858,4.279700065612871,S,2.3413129849106715,0.21939444328369162,1.0466890618775566,1.282784041632504
0.0,0.8311281258429285,male,-0.4027180285130759,-0.5180448351110755,-0.4935531065551478,-0.49605734861192086,S,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
0.0,0.8311281258429285,male,-0.04383832561337629,-0.5180448351110755,-0.4935531065551478,-0.49605734861192086,S,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
0.0,0.8311281258429285,male,-0.6898217908328357,-0.5180448351110755,-0.4935531065551478,-0.4997251003346321,S,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
0.0,-1.560304534915791,male,1.1763526642456026,0.3763077682246852,-0.4935531065551478,0.4990872390746531,S,-0.023007755116108513,-0.8984121877383069,-0.8557625726809861,2.2470970466021454
0.0,0.8311281258429285,male,-0.2591661473531961,0.3763077682246852,1.65380093365858,-0.2614373775855804,S,1.1591526148972815,0.21939444328369162,-0.8557625726809861,-0.5216372089428921
0.0,0.8311281258429285,male,2.1094398917848216,-0.5180448351110755,-0.4935531065551478,-0.5110430553441422,S,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
0.0,0.8311281258429285,male,-0.02964763863073649,-0.5180448351110755,-0.4935531065551478,-0.49605734861192086,S,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
0.0,-1.560304534915791,male,2.9707511787441008,-0.5180448351110755,-0.4935531065551478,0.0022960751947832076,C,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,0.5043836340173707
1.0,-1.560304534915791,male,-0.4744939690930159,-0.5180448351110755,0.5801239135517161,0.5399851059602268,C,-0.023007755116108513,1.33720107430569,-0.8557625726809861,2.2936936619118984
1.0,-0.36458820453643126,female,0.31504137728632337,-0.5180448351110755,0.5801239135517161,-0.2160119540535344,S,-0.023007755116108513,1.33720107430569,1.3778609913986333,-0.5216372089428921
0.0,-0.36458820453643126,male,0.31504137728632337,0.3763077682246852,-0.4935531065551478,-0.15981555380770435,S,-0.023007755116108513,0.21939444328369162,-0.8557625726809861,-0.5216372089428921
0.0,0.8311281258429285,female,-0.11561426619331622,-0.5180448351110755,-0.4935531065551478,-0.4989458435845565,S,-0.6140879401228035,-0.8984121877383069,1.0466890618775566,-0.5216372089428921
0.0,0.8311281258429285,male,-0.14607148127457334,-0.5180448351110755,-0.4935531065551478,-0.4989458435845565,S,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
0.0,-1.560304534915791,male,-0.6180458502528957,-0.5180448351110755,0.5801239135517161,0.8009087387282986,S,-0.023007755116108513,-0.8984121877383069,-0.8557625726809861,2.2936936619118984
0.0,0.8311281258429285,male,0.24326543670638343,-0.5180448351110755,-0.4935531065551478,-0.4847393936024107,S,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
0.0,0.8311281258429285,male,0.5303691990261432,1.2706603715604459,-0.4935531065551478,-0.49839886528883043,S,0.5680724298905866,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
0.0,0.8311281258429285,male,-0.11561426619331622,-0.5180448351110755,-0.4935531065551478,-0.4989458435845565,S,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
1.0,0.8311281258429285,female,-0.6180458502528957,-0.5180448351110755,-0.4935531065551478,-0.5035502019780316,S,-0.6140879401228035,1.33720107430569,1.0466890618775566,-0.5216372089428921
1.0,0.8311281258429285,male,-0.10304928739851743,-0.5180448351110755,-0.4935531065551478,-0.501208685301122,S,-0.6140879401228035,1.33720107430569,-0.8557625726809861,-0.5216372089428921
0.0,0.8311281258429285,male,0.6021451396060831,-0.5180448351110755,-0.4935531065551478,-0.4989458435845565,S,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
1.0,0.8311281258429285,female,-0.6569344329269583,0.3763077682246852,-0.4935531065551478,-0.19447000062596626,Q,-0.023007755116108513,-0.1532077670569746,1.0466890618775566,-0.5216372089428921
0.0,-1.560304534915791,male,1.2481286048255424,-0.5180448351110755,-0.4935531065551478,0.3272199149894895,S,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,1.282784041632504
0.0,0.8311281258429285,female,-1.0845894640225053,0.3763077682246852,-0.4935531065551478,-0.37609301979380594,C,-0.023007755116108513,-0.8984121877383069,1.0466890618775566,-0.5216372089428921
0.0,0.8311281258429285,male,-0.5462699096729559,-0.5180448351110755,-0.4935531065551478,-0.49605734861192086,S,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
0.0,0.8311281258429285,female,-0.6898217908328357,0.3763077682246852,-0.4935531065551478,-0.4628078117998048,S,-0.023007755116108513,-0.1532077670569746,1.0466890618775566,-0.5216372089428921
0.0,0.8311281258429285,female,-0.9051496125726555,-0.5180448351110755,-0.4935531065551478,-0.37601621804680324,C,-0.6140879401228035,-0.8984121877383069,1.0466890618775566,-0.5216372089428921
0.0,0.8311281258429285,male,-0.6180458502528957,-0.5180448351110755,-0.4935531065551478,-0.49839886528883043,S,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
0.0,0.8311281258429285,male,2.934863208454131,-0.5180448351110755,-0.4935531065551478,-0.5016769886365039,Q,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
0.0,-0.36458820453643126,male,-0.04383832561337629,0.3763077682246852,-0.4935531065551478,-0.2534762208840878,S,-0.023007755116108513,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
0.0,-1.560304534915791,male,-0.4027180285130759,-0.5180448351110755,0.5801239135517161,3.9897416260511194,C,-0.023007755116108513,0.21939444328369162,-0.8557625726809861,2.2143802741506162
0.0,0.8311281258429285,female,-1.9817887212717544,3.0593655782319673,1.65380093365858,-0.06100355004211985,S,2.932393169917367,-0.40160924061741865,1.0466890618775566,-0.5216372089428921
0.0,-0.36458820453643126,male,-0.6180458502528957,1.2706603715604459,-0.4935531065551478,0.7299607834179382,S,0.5680724298905866,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
0.0,0.8311281258429285,male,-0.02964763863073649,-0.5180448351110755,-0.4935531065551478,-0.49605734861192086,S,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
0.0,-0.36458820453643126,male,0.20737746641641347,0.3763077682246852,-0.4935531065551478,-0.08356078510079605,C,-0.023007755116108513,0.21939444328369162,-0.8557625726809861,-0.5216372089428921
1.0,-0.36458820453643126,female,0.20737746641641347,-0.5180448351110755,-0.4935531065551478,-0.40333328820630127,S,-0.6140879401228035,0.21939444328369162,1.0466890618775566,2.2470970466021454
0.0,-1.560304534915791,male,1.750560188885122,-0.5180448351110755,0.5801239135517161,0.8009087387282986,S,-0.023007755116108513,-0.8984121877383069,-0.8557625726809861,2.2936936619118984
1.0,0.8311281258429285,male,-1.2640293154723552,0.3763077682246852,-0.4935531065551478,-0.4362699983903823,C,-0.023007755116108513,1.33720107430569,0.6149524412058314,-0.5216372089428921
0.0,0.8311281258429285,male,0.7078565578296782,-0.5180448351110755,-0.4935531065551478,-0.5016769886365039,Q,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
1.0,0.8311281258429285,male,-0.4027180285130759,-0.5180448351110755,-0.4935531065551478,-0.5130717453930167,S,-0.6140879401228035,1.33720107430569,-0.8557625726809861,-0.5216372089428921
1.0,0.8311281258429285,female,-1.861718432275308,0.3763077682246852,0.5801239135517161,-0.22803236406611746,C,0.5680724298905866,1.33720107430569,1.0466890618775566,1.419111036098067
0.0,0.8311281258429285,male,1.1045767236656627,-0.5180448351110755,-0.4935531065551478,-0.5161943920333433,S,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
0.0,0.8311281258429285,male,0.24326543670638343,-0.5180448351110755,-0.4935531065551478,-0.4989458435845565,C,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
0.0,0.8311281258429285,male,-0.6898217908328357,-0.5180448351110755,-0.4935531065551478,-0.5147894820271975,S,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
0.0,0.8311281258429285,female,1.2481286048255424,0.3763077682246852,-0.4935531065551478,-0.37523508808338624,S,-0.023007755116108513,-0.8984121877383069,1.3778609913986333,-0.5216372089428921
1.0,-0.36458820453643126,female,-0.04383832561337629,0.3763077682246852,-0.4935531065551478,-0.15981555380770435,S,-0.023007755116108513,1.33720107430569,1.3778609913986333,-0.5216372089428921
0.0,-0.36458820453643126,male,-0.330942087933136,-0.5180448351110755,-0.4935531065551478,-0.40333328820630127,S,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
0.0,-0.36458820453643126,male,-0.4744939690930159,-0.5180448351110755,-0.4935531065551478,-0.36501108966532825,C,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
1.0,-1.560304534915791,female,-0.7615977314127756,-0.5180448351110755,1.65380093365858,-0.15450874041115645,S,0.5680724298905866,1.33720107430569,1.0466890618775566,2.2936936619118984
0.0,-1.560304534915791,male,0.5303691990261432,0.3763077682246852,-0.4935531065551478,0.3478252617462939,S,-0.023007755116108513,0.21939444328369162,-0.8557625726809861,1.282784041632504
0.0,0.8311281258429285,male,-0.9769255531525954,-0.5180448351110755,-0.4935531065551478,-0.4742025685563176,S,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
0.0,-1.560304534915791,male,-0.4027180285130759,-0.5180448351110755,-0.4935531065551478,0.8367339438850154,C,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,2.2143802741506162
0.0,0.8311281258429285,female,0.0906175299956377,-0.5180448351110755,1.65380093365858,-0.3612646629822729,C,0.5680724298905866,-0.8984121877383069,1.3778609913986333,-0.5216372089428921
1.0,0.8311281258429285,female,-0.5462699096729559,-0.5180448351110755,-0.4935531065551478,-0.5016769886365039,S,-0.6140879401228035,1.33720107430569,1.0466890618775566,-0.5216372089428921
1.0,0.8311281258429285,female,-0.4027180285130759,0.3763077682246852,-0.4935531065551478,-0.34994670797276267,S,-0.023007755116108513,0.21939444328369162,1.3778609913986333,-0.5216372089428921
0.0,0.8311281258429285,male,-0.7615977314127756,-0.5180448351110755,-0.4935531065551478,-0.5204091220517806,Q,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
0.0,-0.36458820453643126,male,-0.8333736719927155,-0.5180448351110755,-0.4935531065551478,-0.4314314883292163,S,-0.6140879401228035,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
0.0,-0.36458820453643126,male,-0.7615977314127756,0.3763077682246852,0.5801239135517161,0.041554880406520035,S,0.5680724298905866,-0.8984121877383069,-0.8557625726809861,-0.5216372089428921
1.0,0.8311281258429285,male,-0.18739020677325616,-0.5180448351110755,-0.4935531065551478,-0.5008190569260842,S,-0.6140879401228035,-0.40160924061741865,-0.8557625726809861,-0.5216372089428921
